Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Fernando,es ESP,GK,32-282,24.5,2,0.08,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Ely,br BRA,DF,29-136,24.1,13,0.54,6,1,1,5,0,0,0,0.0,0,0,0,0,0,0,Matches
Sergio Akieme,es ESP,DF,25-093,23.5,34,1.45,27,1,1,3,0,2,2,0.09,1,0,1,0,0,0,Matches
Lucas Robertone,ar ARG,MF,26-001,21.4,77,3.61,51,19,1,2,3,1,9,0.42,6,2,1,0,0,0,Matches
Srđan Babić,rs SRB,DF,26-331,22.5,18,0.8,16,0,0,2,0,0,1,0.04,0,0,0,1,0,0,Matches
Léo Baptistão,br BRA,"FW,MF",30-205,13.8,40,2.9,28,0,2,7,1,2,3,0.22,2,0,0,1,0,0,Matches
El Bilal Touré,ml MLI,FW,21-167,13.0,34,2.62,26,0,2,4,2,0,4,0.31,3,0,1,0,0,0,Matches
Gonzalo Melero,es ESP,MF,29-076,12.5,35,2.79,32,0,1,2,0,0,6,0.48,5,0,0,1,0,0,Matches
Samu Costa,pt POR,MF,22-112,13.8,29,2.1,24,1,1,1,1,1,0,0.0,0,0,0,0,0,0,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",24-025,13.4,28,2.1,23,3,1,1,0,0,4,0.3,4,0,0,0,0,0,Matches
César de la Hoz,es ESP,MF,30-354,13.1,16,1.22,13,0,2,1,0,0,2,0.15,1,0,1,0,0,0,Matches
Largie Ramazani,be BEL,"FW,MF",22-020,13.2,34,2.58,21,1,7,3,0,2,1,0.08,0,0,0,1,0,0,Matches
Adri Embarba,es ESP,"FW,MF",30-316,10.8,44,4.09,19,15,5,1,3,1,4,0.37,0,2,0,1,1,0,Matches
Juan Brandáriz,es ESP,DF,24-017,11.3,6,0.53,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Íñigo Eguaras,es ESP,MF,31-012,9.4,23,2.45,20,0,0,1,1,1,2,0.21,2,0,0,0,0,0,Matches
Houboulang Mendes,fr FRA,DF,24-319,8.2,9,1.1,6,2,1,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Luis Javier Suárez,co COL,FW,25-107,8.2,22,2.69,10,1,4,4,2,1,3,0.37,2,0,0,0,1,0,Matches
Kaiky,br BRA,DF,19-066,5.4,1,0.19,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Umar Sadiq,ng NGA,FW,26-045,2.7,6,2.25,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Francisco Portillo,es ESP,"MF,FW",32-279,4.6,12,2.6,11,0,1,0,0,0,1,0.22,1,0,0,0,0,0,Matches
Arnau Puigmal,es ESP,"MF,DF",22-068,4.4,14,3.19,9,1,1,0,2,1,0,0.0,0,0,0,0,0,0,Matches
Dyego Sousa,pt POR,FW,33-186,4.1,8,1.93,5,0,2,1,0,0,1,0.24,1,0,0,0,0,0,Matches
Lázaro,br BRA,"MF,FW",21-007,3.3,10,3.07,6,1,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Álex Centelles,es ESP,DF,25-131,2.5,9,3.6,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Pacheco,es ESP,GK,30-305,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Mariño,es ESP,GK,32-314,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Curro,es ESP,MF,27-075,0.5,2,4.19,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
José Carlos Lazo,es ESP,"MF,FW",27-031,0.2,3,13.5,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Marko Milovanović,rs SRB,FW,19-227,0.2,1,6.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,26.0,530,20.38,371,52,36,41,18,12,44,1.69,29,4,4,5,2,0,
Opponent Total,,,28.7,26.0,636,24.46,494,48,28,29,31,6,74,2.85,55,5,3,5,5,1,
