Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Arthur Theate,be BEL,DF,22-313,28,2512.0,90.0,96.2,27.9,28,90.0,27,0,,1,1.68,45.0,30.0,15.0,0.54,-1.3,42.2,35.5,6.7,0.24,-0.93,Matches
Benjamin Bourigeaud,fr FRA,"MF,FW",29-079,28,2288.0,82.0,87.7,25.4,28,82.0,11,0,,0,1.68,42.0,26.0,16.0,0.63,0.35,38.9,31.7,7.2,0.28,0.05,Matches
Steve Mandanda,fr FRA,GK,38-006,27,2385.0,88.0,91.4,26.5,27,88.0,26,0,,1,1.74,43.0,26.0,17.0,0.64,0.64,41.5,33.2,8.3,0.31,0.44,Matches
Adrien Truffert,fr FRA,DF,21-134,28,1954.0,70.0,74.9,21.7,24,79.0,13,4,13.0,0,1.79,35.0,25.0,10.0,0.46,-0.5,33.6,28.2,5.3,0.25,-0.12,Matches
Amine Gouiri,fr FRA,FW,23-046,24,1732.0,72.0,66.4,19.2,20,81.0,9,4,27.0,0,1.79,33.0,20.0,13.0,0.68,0.27,29.2,21.4,7.8,0.4,0.38,Matches
Hamari Traoré,ml MLI,DF,31-066,22,1745.0,79.0,66.9,19.4,19,89.0,17,3,16.0,0,1.73,33.0,20.0,13.0,0.67,0.25,31.2,23.6,7.6,0.39,0.35,Matches
Arnaud Kalimuendo,fr FRA,FW,21-073,22,1457.0,66.0,55.8,16.2,19,73.0,3,3,25.0,0,1.82,25.0,19.0,6.0,0.37,-0.49,24.1,22.6,1.5,0.09,-0.41,Matches
Flavien Tait,fr FRA,MF,30-060,24,1425.0,59.0,54.6,15.8,16,76.0,7,8,26.0,2,1.71,32.0,17.0,15.0,0.95,0.8,27.0,16.1,10.9,0.68,0.9,Matches
Martin Terrier,fr FRA,"FW,MF",26-030,16,1319.0,82.0,50.5,14.7,16,82.0,7,0,,0,2.06,29.0,17.0,12.0,0.82,0.47,25.0,16.0,9.1,0.62,0.69,Matches
Baptiste Santamaria,fr FRA,MF,28-025,17,1265.0,74.0,48.5,14.1,14,84.0,12,3,31.0,0,1.41,18.0,14.0,4.0,0.28,-0.59,20.7,17.8,2.9,0.21,-0.13,Matches
Joe Rodon,wls WAL,DF,25-163,14,1237.0,88.0,47.4,13.7,14,88.0,12,0,,12,1.5,25.0,16.0,9.0,0.65,0.13,22.2,15.8,6.4,0.47,0.36,Matches
Lovro Majer,hr CRO,"MF,FW",25-076,23,1100.0,48.0,42.1,12.2,12,69.0,2,11,25.0,1,1.78,18.0,10.0,8.0,0.65,0.12,18.5,14.8,3.6,0.3,0.03,Matches
Désiré Doué,fr FRA,"MF,FW",17-304,22,1058.0,48.0,40.5,11.8,11,68.0,0,11,28.0,2,1.64,21.0,13.0,8.0,0.68,0.16,17.4,15.2,2.2,0.19,-0.15,Matches
Christopher Wooh,cm CMR,DF,21-197,12,916.0,76.0,35.1,10.2,11,83.0,9,1,6.0,8,1.92,16.0,10.0,6.0,0.59,0.01,14.1,12.9,1.2,0.12,-0.25,Matches
Chimuanya Ugochukwu,fr FRA,MF,19-008,18,1024.0,57.0,39.2,11.4,10,81.0,5,8,27.0,10,1.94,19.0,13.0,6.0,0.53,-0.1,17.1,16.2,0.8,0.07,-0.33,Matches
Warmed Omari,fr FRA,DF,22-345,8,643.0,80.0,24.6,7.1,7,89.0,6,1,21.0,4,1.13,7.0,6.0,1.0,0.14,-0.59,10.6,11.4,-0.9,-0.12,-0.53,Matches
Karl Toko Ekambi,cm CMR,"MF,FW",30-201,9,580.0,64.0,22.2,6.4,7,75.0,2,2,28.0,0,1.44,8.0,3.0,5.0,0.78,0.24,8.8,8.2,0.6,0.1,-0.23,Matches
Djed Spence,eng ENG,DF,22-237,8,573.0,72.0,22.0,6.4,7,81.0,4,1,8.0,0,1.25,7.0,5.0,2.0,0.31,-0.35,8.9,9.8,-0.9,-0.14,-0.54,Matches
Birger Meling,no NOR,DF,28-107,21,832.0,40.0,31.9,9.2,6,82.0,2,15,23.0,4,1.86,17.0,8.0,9.0,0.97,0.57,13.0,11.3,1.7,0.18,-0.14,Matches
Xeka,pt POR,MF,28-144,8,552.0,69.0,21.1,6.1,6,85.0,4,2,23.0,0,2.38,11.0,6.0,5.0,0.82,0.29,9.2,6.8,2.3,0.38,0.13,Matches
Jeremy Doku,be BEL,"MF,FW",20-311,20,618.0,31.0,23.7,6.9,5,58.0,1,15,22.0,1,1.45,4.0,7.0,-3.0,-0.44,-1.34,8.2,11.4,-3.2,-0.46,-0.97,Matches
Gaëtan Laborde,fr FRA,FW,28-335,4,249.0,62.0,9.5,2.8,3,73.0,0,1,30.0,0,1.0,4.0,5.0,-1.0,-0.36,-1.05,5.3,4.0,1.3,0.47,0.22,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",21-047,14,326.0,23.0,12.5,3.6,2,52.0,0,12,19.0,4,1.71,7.0,2.0,5.0,1.38,0.91,8.0,3.7,4.3,1.2,1.05,Matches
Doğan Alemdar,tr TUR,GK,20-156,3,225.0,75.0,8.6,2.5,2,90.0,2,1,45.0,26,1.33,4.0,4.0,0.0,0.0,-0.64,3.1,3.4,-0.3,-0.13,-0.44,Matches
Lorenz Assignon,tg TOG,DF,22-285,6,194.0,32.0,7.4,2.2,2,81.0,1,4,8.0,9,2.33,4.0,3.0,1.0,0.46,-0.13,3.4,1.4,2.0,0.93,0.71,Matches
Ibrahim Salah,ma MAR,"FW,MF",21-216,7,133.0,19.0,5.1,1.5,1,63.0,0,6,12.0,0,1.43,1.0,2.0,-1.0,-0.68,-1.33,2.6,4.3,-1.7,-1.16,-1.52,Matches
Jeanöel Belocian,fr FRA,DF,18-045,2,98.0,49.0,3.8,1.1,1,90.0,1,1,8.0,17,3.0,2.0,0.0,2.0,1.84,1.3,2.4,1.1,1.3,1.17,0.93,Matches
Loïc Bade,fr FRA,DF,22-357,1,90.0,90.0,3.4,1.0,1,90.0,1,0,,4,3.0,2.0,1.0,1.0,1.0,0.43,1.2,1.4,-0.2,-0.25,-0.54,Matches
Matthis Abline,fr FRA,"FW,MF",20-006,11,107.0,10.0,4.1,1.2,0,,0,11,10.0,4,2.27,5.0,0.0,5.0,4.21,3.77,2.9,1.3,1.6,1.36,1.13,Matches
Sehrou Guirassy,gn GUI,MF,27-022,1,23.0,23.0,0.9,0.3,0,,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,-0.59,0.4,0.9,-0.5,-1.81,-2.1,Matches
Alan Do Marcolino,ga GAB,FW,21-015,2,16.0,8.0,0.6,0.2,0,,0,2,8.0,0,2.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.1,-0.1,-0.39,-0.67,Matches
Guela Doué,fr FRA,FW,20-168,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,11,3.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.1,-0.1,-0.78,-1.06,Matches
Romain Salin,fr FRA,GK,38-248,0,,,0.0,0.0,0,,0,0,,1,3.0,2.0,1.0,1.0,,,,,,,,Matches
Noah Francoise,fr FRA,MF,19-272,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Léo Rouille,fr FRA,DF,19-053,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gabriel Tutu,fr FRA,FW,19-064,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.9,29,2610.0,90.0,100.0,29.0,319,81.0,184,132,21.0,128,1.72,47.0,30.0,17.0,0.59,,44.6,36.6,8.0,0.28,,
Opponent Total,,,27.0,29,2610.0,90.0,100.0,29.0,319,81.0,184,132,21.0,142,1.1,30.0,47.0,-17.0,-0.59,,36.6,44.6,-8.0,-0.28,,
