Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Matúš Bero,sk SVK,"MF,FW",27-212,25,25,2250.0,25.0,4.0,3.0,7.0,3.0,1.0,1.0,5.0,0.0,4.7,4.0,2.2,6.2,36.0,110.0,131.0,0.16,0.12,0.28,0.12,0.24,0.19,0.09,0.27,0.16,0.25,Matches
Maximilian Wittek,de GER,DF,27-228,24,24,2085.0,23.2,2.0,6.0,8.0,2.0,0.0,0.0,8.0,1.0,2.5,2.5,4.6,7.1,49.0,90.0,113.0,0.09,0.26,0.35,0.09,0.35,0.11,0.2,0.31,0.11,0.31,Matches
Melle Meulensteen,nl NED,"DF,MF",23-276,25,24,2076.0,23.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.9,2.7,24.0,114.0,11.0,0.0,0.04,0.04,0.0,0.04,0.08,0.04,0.12,0.08,0.12,Matches
Ryan Flamingo,nl NED,"DF,MF",20-096,26,23,2053.0,22.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.7,2.7,13.0,100.0,17.0,0.09,0.0,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.12,Matches
Carlens Arcus,ht HAI,DF,26-282,24,22,2008.0,22.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.8,0.8,2.3,3.1,48.0,95.0,129.0,0.04,0.09,0.13,0.04,0.13,0.04,0.1,0.14,0.04,0.14,Matches
Sondre Tronstad,no NOR,MF,27-223,22,21,1785.0,19.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,0.6,1.8,31.0,122.0,26.0,0.05,0.0,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches
Million Manhoef,nl NED,"FW,MF",21-093,26,20,1759.0,19.5,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,4.6,4.6,3.4,8.0,61.0,55.0,178.0,0.31,0.1,0.41,0.31,0.41,0.23,0.18,0.41,0.23,0.41,Matches
Kjell Scherpen,nl NED,GK,23-073,19,19,1674.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kacper Kozłowski,pl POL,"MF,FW",19-172,22,19,1525.0,16.9,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,3.3,4.4,42.0,72.0,96.0,0.06,0.24,0.3,0.06,0.3,0.06,0.19,0.26,0.06,0.26,Matches
Enzo Cornelisse,nl NED,DF,20-095,18,15,1321.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.2,14.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
