Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Jhonatan,br BRA,GK,31-330,25.0,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Costinha,pt POR,"DF,MF",23-008,23.2,42,1.81,34,2,2,4,0,0,3,0.13,3,0,0,0,0,0,Matches
Gonçalo Rodrigues,pt POR,MF,25-259,23.5,85,3.62,54,20,2,2,5,2,5,0.21,1,1,1,0,2,0,Matches
Aderlan Santos,br BRA,DF,33-359,22.3,14,0.63,12,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Fábio Conceição,pt POR,"DF,FW",21-340,15.8,46,2.92,31,1,3,3,6,2,4,0.25,3,0,0,0,1,0,Matches
Emmanuel Boateng,gh GHA,"FW,MF",26-315,15.2,31,2.04,20,0,1,4,6,0,3,0.2,1,0,0,0,2,0,Matches
Josué Sá,pt POR,DF,30-290,14.5,16,1.11,16,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
Abdul-Aziz Yakubu,gh GHA,FW,24-144,14.2,17,1.19,13,0,2,1,1,0,5,0.35,3,0,1,1,0,0,Matches
Patrick,br BRA,DF,25-304,13.9,17,1.22,14,1,0,1,1,0,1,0.07,1,0,0,0,0,0,Matches
Andreas Samaris,gr GRE,MF,33-294,11.6,15,1.29,12,1,0,0,2,0,2,0.17,2,0,0,0,0,0,Matches
Renato Pantalon,hr CRO,DF,25-158,12.6,6,0.48,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Baeza,es ESP,"MF,FW",23-007,9.9,23,2.32,17,3,1,1,1,0,3,0.3,3,0,0,0,0,0,Matches
Pedro Amaral,pt POR,DF,25-221,11.0,22,2.01,14,7,1,0,0,0,4,0.36,2,1,1,0,0,0,Matches
André Pereira,pt POR,FW,27-333,7.4,24,3.25,16,0,1,5,2,0,4,0.54,2,0,1,1,0,0,Matches
Paulo Vitor,br BRA,"DF,MF",23-283,8.7,17,1.95,10,1,1,2,3,0,2,0.23,2,0,0,0,0,0,Matches
João Graça,pt POR,"MF,FW",27-289,8.6,18,2.1,17,0,1,0,0,0,2,0.23,2,0,0,0,0,0,Matches
Vítor Gomes,pt POR,MF,35-099,6.3,9,1.42,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joca,pt POR,"MF,FW",27-063,4.6,8,1.73,4,1,1,2,0,0,1,0.22,1,0,0,0,0,0,Matches
Amine Oudrhiri,ma MAR,MF,30-150,5.8,10,1.73,10,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Miguel Nóbrega,pt POR,DF,22-351,5.6,4,0.72,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Leonardo Ruíz,co COL,FW,26-350,6.2,10,1.62,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hernâni Fortes,pt POR,"MF,FW",31-226,3.2,15,4.67,8,5,2,0,0,0,1,0.31,1,0,0,0,0,0,Matches
Ukra,pt POR,"MF,FW",35-018,2.0,6,3.03,4,1,0,0,1,0,1,0.51,1,0,0,0,0,0,Matches
João Ferreira,pt POR,"DF,MF",22-012,1.8,8,4.56,8,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
Savio,br BRA,"DF,MF",27-312,1.3,3,2.31,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Manuel,pt POR,FW,32-162,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julien Lomboto,cd COD,MF,20-325,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Ventura,pt POR,MF,22-035,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,25.0,468,18.72,344,45,18,29,28,4,45,1.8,32,2,4,2,5,0,
Opponent Total,,,26.7,25.0,613,24.52,444,51,32,38,31,17,45,1.8,32,2,3,3,2,3,
