Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Oliver Baumann,de GER,GK,32-290,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christoph Baumgartner,at AUT,"MF,FW",23-230,24,24,1910.0,21.2,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,5.5,5.5,3.9,9.4,59.0,80.0,113.0,0.24,0.14,0.38,0.24,0.38,0.26,0.18,0.44,0.26,0.44,Matches
Ozan Kabak,tr TUR,DF,22-359,22,22,1849.0,20.5,2.0,2.0,4.0,2.0,0.0,0.0,11.0,2.0,1.2,1.2,1.3,2.5,17.0,60.0,13.0,0.1,0.1,0.19,0.1,0.19,0.06,0.06,0.12,0.06,0.12,Matches
Angeliño,es ESP,DF,26-074,24,21,1891.0,21.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,5.0,5.8,18.0,78.0,100.0,0.0,0.24,0.24,0.0,0.24,0.04,0.24,0.28,0.04,0.28,Matches
Dennis Geiger,de GER,MF,24-282,20,20,1429.0,15.9,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.2,0.2,2.0,2.2,19.0,81.0,19.0,0.06,0.13,0.19,0.06,0.19,0.01,0.13,0.14,0.01,0.14,Matches
Kevin Vogt,de GER,DF,31-177,19,19,1550.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.2,0.2,13.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Andrej Kramarić,hr CRO,"MF,FW",31-273,23,17,1616.0,18.0,7.0,3.0,10.0,5.0,2.0,4.0,1.0,0.0,8.9,5.7,1.8,7.5,27.0,71.0,141.0,0.39,0.17,0.56,0.28,0.45,0.49,0.1,0.59,0.32,0.42,Matches
Robert Skov,dk DEN,DF,26-303,19,16,1229.0,13.7,3.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,3.3,1.7,1.8,3.4,40.0,44.0,89.0,0.22,0.15,0.37,0.07,0.22,0.24,0.13,0.37,0.12,0.25,Matches
Kevin Akpoguma,ng NGA,DF,27-334,21,14,1381.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.6,0.6,0.5,1.2,15.0,70.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Grischa Prömel,de GER,MF,28-069,13,13,1071.0,11.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.4,2.4,1.1,3.5,14.0,27.0,33.0,0.08,0.08,0.17,0.08,0.17,0.2,0.09,0.29,0.2,0.29,Matches
