Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Sergi Darder,es ESP,MF,29-102,26.7,1401,30,182,807,447,25,1401,103,51,49.5,41,39.8,830,6164,3433,85,74,8,33,18,874,56,Matches
Vinicius Souza,br BRA,MF,23-290,23.5,1100,69,298,661,145,13,1100,18,9,50.0,7,38.9,478,2225,852,10,10,1,27,9,542,11,Matches
Joselu,es ESP,FW,33-007,23.2,794,33,72,357,368,98,791,25,13,52.0,12,48.0,358,1262,393,16,13,10,59,37,601,96,Matches
Brian Oliván,es ESP,DF,29-002,21.3,1078,64,320,454,309,27,1078,10,3,30.0,6,60.0,487,2292,1205,38,16,5,18,5,553,102,Matches
Leandro Cabrera,uy URU,DF,31-290,20.8,1154,153,550,546,63,30,1154,8,6,75.0,2,25.0,541,2284,1013,10,6,1,5,2,620,4,Matches
Martin Braithwaite,dk DEN,"FW,MF",31-302,20.1,508,9,44,201,270,58,508,43,13,30.2,20,46.5,293,1431,694,21,17,10,36,15,370,90,Matches
Óscar Gil,es ESP,DF,25-342,19.7,958,64,290,419,260,17,958,28,14,50.0,12,42.9,420,2222,972,28,21,1,37,9,438,74,Matches
Sergi Gómez,es ESP,DF,31-006,18.7,992,129,517,459,23,11,992,0,0,,0,,514,2159,962,2,2,0,4,0,596,1,Matches
Javi Puado,es ESP,"FW,MF",24-313,17.8,567,12,89,222,275,65,567,36,15,41.7,18,50.0,351,2391,990,36,25,13,59,20,386,82,Matches
Fernando Calero,es ESP,"DF,MF",27-201,13.7,692,66,280,362,58,7,692,2,1,50.0,1,50.0,324,1363,664,5,5,1,9,4,367,1,Matches
Álvaro Fernández,es ESP,GK,24-355,11.0,382,296,375,7,0,0,382,0,0,,0,,174,1053,714,0,0,0,0,1,124,0,Matches
Edu Expósito,es ESP,MF,26-245,10.8,538,21,97,260,185,16,538,15,6,40.0,4,26.7,260,1247,621,16,10,2,22,10,320,47,Matches
Benjamin Lecomte,fr FRA,GK,31-342,10.0,298,228,290,8,0,0,298,0,0,,0,,124,746,506,0,0,0,0,0,87,0,Matches
Aleix Vidal,es ESP,"FW,MF",33-225,10.0,387,17,72,167,150,12,387,16,5,31.3,10,62.5,191,946,338,10,2,2,13,7,204,40,Matches
César Montes,mx MEX,DF,26-038,8.5,437,65,237,191,11,8,437,0,0,,0,,220,1061,655,4,1,0,2,0,242,2,Matches
Rubén,es ESP,"DF,MF",22-058,8.2,404,21,113,165,136,20,404,23,12,52.2,9,39.1,193,1433,739,28,14,10,15,8,195,48,Matches
Nico Ribaudo,es ESP,"FW,MF",21-357,5.9,257,2,26,129,107,10,257,25,13,52.0,10,40.0,170,1069,477,20,13,6,16,8,186,41,Matches
Fernando Pacheco,es ESP,GK,30-320,6.0,238,193,233,5,0,0,238,0,0,,0,,126,796,466,0,0,0,0,0,92,0,Matches
Denis Suárez,es ESP,MF,29-087,4.4,223,2,26,134,67,7,223,20,14,70.0,6,30.0,143,961,439,13,12,1,7,9,152,16,Matches
Keidi Bare,al ALB,MF,25-218,3.7,218,8,40,137,41,5,218,6,2,33.3,3,50.0,115,665,253,4,8,1,2,3,140,6,Matches
José Gragera,es ESP,"MF,DF",22-124,3.5,184,16,89,87,8,4,184,0,0,,0,,84,357,122,0,0,0,0,1,100,1,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-294,1.8,106,7,43,36,30,3,106,7,3,42.9,3,42.9,51,320,146,3,3,0,5,2,50,9,Matches
Omar El Hilali,ma MAR,"DF,MF",19-203,1.0,55,6,30,15,10,1,55,1,0,0.0,1,100.0,19,44,5,0,0,0,4,0,20,5,Matches
José Carlos Lazo,es ESP,"MF,FW",27-046,1.8,70,6,24,14,32,4,70,5,1,20.0,4,80.0,34,215,103,2,5,0,3,4,33,10,Matches
Wassim Boullif,es ESP,"DF,MF",18-059,1.0,28,7,15,13,0,0,28,0,0,,0,,10,73,38,0,0,0,0,1,12,0,Matches
Dani Gómez,es ESP,"MF,FW",24-247,0.8,24,0,4,9,12,3,24,0,0,,0,,14,90,19,1,1,0,2,1,15,6,Matches
Adri Embarba,es ESP,FW,30-331,0.4,15,2,2,8,6,1,15,5,3,60.0,1,20.0,7,49,36,1,1,0,2,0,6,2,Matches
Luca Koleosho,ca CAN,"FW,DF",18-200,0.3,17,0,1,6,10,2,17,3,1,33.3,2,66.7,10,69,29,1,0,1,3,0,11,7,Matches
Pol Lozano,es ESP,MF,23-179,0.2,12,2,7,4,1,0,12,0,0,,0,,7,29,0,0,0,0,1,0,6,0,Matches
Roger Martínez,es ESP,DF,18-363,0.1,6,0,0,1,5,1,6,0,0,,0,,3,10,4,0,0,0,0,0,4,0,Matches
Nabil Touaizi,ma MAR,MF,22-061,0.0,2,0,0,0,2,1,2,0,0,,0,,1,12,3,0,0,0,0,0,1,1,Matches
Squad Total,,,28.3,27.0,13145,1528,4366,5884,3031,449,13142,399,185,46.4,172,43.1,6552,35038,16891,354,259,73,384,174,7347,758,
Opponent Total,,,28.3,27.0,16962,1645,5219,7600,4309,632,16960,450,190,42.2,206,45.8,9614,51463,27459,494,362,144,395,259,11294,1174,
