Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
João Othavio Basso,br BRA,DF,26-065,25,25,2248.0,25.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,0.0,3.5,1.2,0.1,1.2,7.0,68.0,7.0,0.12,0.04,0.16,0.04,0.08,0.14,0.0,0.14,0.05,0.05,Matches
Quaresma,br BRA,DF,26-209,23,22,1956.0,21.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.3,0.3,0.6,0.9,44.0,66.0,67.0,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.04,0.01,0.04,Matches
Alan Ruiz,ar ARG,MF,29-212,22,22,1693.0,18.8,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,2.2,2.2,3.0,5.2,20.0,118.0,58.0,0.11,0.05,0.16,0.11,0.16,0.12,0.16,0.28,0.12,0.28,Matches
Ignacio De Arruabarrena,uy URU,GK,26-062,21,21,1890.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.02,0.02,0.0,0.02,Matches
David Simão,pt POR,MF,32-308,22,21,1793.0,19.9,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.9,1.3,11.0,93.0,25.0,0.0,0.15,0.15,0.0,0.15,0.02,0.05,0.07,0.02,0.07,Matches
Ismaila Soro,ci CIV,MF,24-316,23,21,1434.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.8,0.9,7.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Antony,br BRA,"FW,MF",21-192,24,17,1654.0,18.4,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,6.7,6.7,2.1,8.8,36.0,48.0,117.0,0.22,0.05,0.27,0.22,0.27,0.36,0.12,0.48,0.36,0.48,Matches
Tiago Esgaio,pt POR,DF,27-230,18,17,1572.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.8,1.2,9.0,46.0,60.0,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,Matches
Jerome Opoku,eng ENG,DF,24-156,16,16,1416.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.4,0.4,7.0,21.0,1.0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,Matches
Morlaye Sylla,gn GUI,"MF,FW",24-235,24,14,1471.0,16.3,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,3.9,5.1,28.0,73.0,82.0,0.06,0.24,0.31,0.06,0.31,0.07,0.24,0.31,0.07,0.31,Matches
André Bukia,cd COD,"FW,MF",28-016,14,13,1030.0,11.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.5,1.9,33.0,32.0,66.0,0.17,0.0,0.17,0.17,0.17,0.12,0.05,0.16,0.12,0.16,Matches
